时间,比赛名称,下注选项,当前价格,池子大小,模拟投入($),预计利润($),链接
2025-12-02, 11:02:19 a.m.,"Bitcoin price on December 2?","No",0.913,71470.978465,100,8.70,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:19 a.m.,"Bitcoin price on December 2?","No",0.913,71470.978465,100,8.70,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:19 a.m.,"Bitcoin price on December 2?","No",0.913,71470.978465,100,8.70,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:19 a.m.,"Bitcoin price on December 2?","No",0.913,71470.978465,100,8.70,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:19 a.m.,"Bitcoin price on December 2?","No",0.913,71470.978465,100,8.70,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:19 a.m.,"Bitcoin price on December 2?","No",0.913,71470.978465,100,8.70,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:19 a.m.,"Bitcoin price on December 2?","No",0.913,71470.978465,100,8.70,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:19 a.m.,"Bitcoin price on December 2?","No",0.913,71470.978465,100,8.70,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:19 a.m.,"Bitcoin price on December 2?","No",0.913,71470.978465,100,8.70,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:19 a.m.,"Bitcoin price on December 2?","No",0.913,71470.978465,100,8.70,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:19 a.m.,"Bitcoin price on December 2?","No",0.913,71470.978465,100,8.70,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:19 a.m.,"Bitcoin price on December 2?","No",0.913,71470.978465,100,8.70,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:19 a.m.,"Bitcoin price on December 2?","No",0.913,71470.978465,100,8.70,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:19 a.m.,"Bitcoin price on December 2?","No",0.913,71470.978465,100,8.70,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:19 a.m.,"Bitcoin price on December 2?","No",0.913,71470.978465,100,8.70,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.94,53484.404752,100,6.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.94,53484.404752,100,6.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.94,53484.404752,100,6.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.94,53484.404752,100,6.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.94,53484.404752,100,6.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.94,53484.404752,100,6.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.94,53484.404752,100,6.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.94,53484.404752,100,6.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.94,53484.404752,100,6.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.94,53484.404752,100,6.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.94,53484.404752,100,6.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.94,53484.404752,100,6.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.94,53484.404752,100,6.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.94,53484.404752,100,6.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.94,53484.404752,100,6.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.94,53484.404752,100,6.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.94,53484.404752,100,6.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.95,53484.404752,100,5.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.95,53484.404752,100,5.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.95,53484.404752,100,5.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.95,53484.404752,100,5.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.95,53484.404752,100,5.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.95,53484.404752,100,5.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.95,53484.404752,100,5.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.95,53484.404752,100,5.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.95,53484.404752,100,5.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.95,53484.404752,100,5.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.95,53484.404752,100,5.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.95,53484.404752,100,5.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.95,53484.404752,100,5.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.95,53484.404752,100,5.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.95,53484.404752,100,5.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.95,53484.404752,100,5.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin price on December 2?","No",0.95,53484.404752,100,5.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.939,557037.352866,100,6.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.939,557037.352866,100,6.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.939,557037.352866,100,6.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.939,557037.352866,100,6.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.939,557037.352866,100,6.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.939,557037.352866,100,6.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.939,557037.352866,100,6.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.939,557037.352866,100,6.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.939,557037.352866,100,6.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.939,557037.352866,100,6.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.939,557037.352866,100,6.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.939,557037.352866,100,6.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.939,557037.352866,100,6.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.939,557037.352866,100,6.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.939,557037.352866,100,6.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.939,557037.352866,100,6.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:27 a.m.,"Bitcoin above ___ on December 2?","Yes",0.939,557037.352866,100,6.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:28 a.m.,"Ethereum above ___ on December 2?","Yes",0.974,155886.724389,100,2.60,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:28 a.m.,"Ethereum above ___ on December 2?","Yes",0.974,155886.724389,100,2.60,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:28 a.m.,"Ethereum above ___ on December 2?","Yes",0.974,155886.724389,100,2.60,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:28 a.m.,"Ethereum above ___ on December 2?","Yes",0.974,155886.724389,100,2.60,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:28 a.m.,"Ethereum above ___ on December 2?","Yes",0.974,155886.724389,100,2.60,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:28 a.m.,"Ethereum above ___ on December 2?","Yes",0.974,155886.724389,100,2.60,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:28 a.m.,"Ethereum above ___ on December 2?","Yes",0.974,155886.724389,100,2.60,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:28 a.m.,"Ethereum above ___ on December 2?","Yes",0.974,155886.724389,100,2.60,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:28 a.m.,"Ethereum above ___ on December 2?","Yes",0.974,155886.724389,100,2.60,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:28 a.m.,"Ethereum above ___ on December 2?","Yes",0.974,155886.724389,100,2.60,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:28 a.m.,"Ethereum above ___ on December 2?","Yes",0.974,155886.724389,100,2.60,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:28 a.m.,"Ethereum above ___ on December 2?","Yes",0.974,155886.724389,100,2.60,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:28 a.m.,"Ethereum above ___ on December 2?","Yes",0.974,155886.724389,100,2.60,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:28 a.m.,"Ethereum above ___ on December 2?","Yes",0.974,155886.724389,100,2.60,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:28 a.m.,"Ethereum above ___ on December 2?","Yes",0.974,155886.724389,100,2.60,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:28 a.m.,"Ethereum above ___ on December 2?","Yes",0.974,155886.724389,100,2.60,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:28 a.m.,"Ethereum above ___ on December 2?","Yes",0.974,155886.724389,100,2.60,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:03:32 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:03:32 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:03:32 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:03:32 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:03:32 a.m.,"Bitcoin above ___ on December 2?","Yes",0.93,557037.352866,100,7.00,https://polymarket.com/event/bitcoin-above-on-december-2
